"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9056","INKA2",48.5686858431385,-0.517073932445907,0.954105868105684,-0.541946077192172,0.587855653321013,0.954641058211757
"9057","INKA2-AS1",1.43119755805786,-2.11008465753349,3.09894101068928,-0.680905073783304,0.49593155741873,0.929487886303544
"9060","INO80",667.320948268913,0.350101484253727,0.246924262157771,1.41784967258516,0.156234658388665,0.71686672301597
"9063","INO80C",49.3058832438072,-0.240341615222445,0.528094217285413,-0.455111242190614,0.649029210516879,0.96822533317945
"9064","INO80D",998.575302255182,0.695122105114468,0.245229667933031,2.83457589358355,0.0045886557281591,0.187863406918551
"9065","INO80E",159.745857705202,-0.596603182003858,0.375338288354297,-1.58950791996126,0.111945767418363,0.648964145497061
"9066","INPP1",67.3216430013811,-0.00449240437625402,0.640272273880127,-0.00701639686664784,0.994401771200978,0.999909246892857
"9067","INPP4A",296.875352185102,1.39597207651423,0.362504427044632,3.85091042306736,0.00011767953906963,0.04719607339314
"9068","INPP4B",108.942594015845,0.655727760136755,0.562351336974634,1.16604641444346,0.243595680085559,0.789258995224154
"9069","INPP5A",299.018679867037,-0.594285029496355,0.543389461823272,-1.09366314816322,0.274102742457034,0.808671846484409
"9070","INPP5B",150.204282406951,0.562140160806138,0.473460624732491,1.18730076260038,0.235109007413345,0.786998765840626
"9071","INPP5D",269.022533028216,0.738571162490599,0.511684235828635,1.44341199273911,0.148904447747754,0.707465291170431
"9072","INPP5E",87.26720266776,-0.22087822152049,0.557534959418837,-0.396169276543176,0.691980154768711,0.975629424404604
"9073","INPP5F",196.542212725411,0.527028330544415,0.356116552421455,1.47993213727592,0.138891358142594,0.69363725755169
"9074","INPP5J",59.028608882584,-0.203161760846593,1.06743996827848,-0.19032616998054,0.849053547762556,0.992838797600056
"9075","INPP5K",134.862193466308,-0.177757635364759,0.324264902611771,-0.548186479427844,0.583563864914299,0.9542101320135
"9076","INPPL1",812.647109378606,-0.177450783612437,0.376555225251512,-0.471247699441463,0.637463859440292,0.965750590868056
"9079","INSC",7.57895139975811,0.730876327310175,2.18087280793364,0.335130194044958,0.737526876975256,0.980303100874488
"9081","INSIG2",41.9800220683788,-0.718922480601925,0.764487115253687,-0.940398426941908,0.347013228801316,0.860112783200636
"9085","INSL6",12.618526303273,-0.276418093892282,1.43044232741882,-0.193239593511658,0.846771331922505,0.992593937216176
"9088","INSR",480.56969473065,-0.0674487597673188,0.53947343235066,-0.125027027695178,0.900502153215236,0.995602245962101
"9089","INSRR",3.91333083769624,-0.881618255556582,2.18007647121991,-0.404397858146348,0.685920174972225,0.97511842637138
"9090","INSYN1",69.4325569364643,-0.230923553020842,0.44913459456759,-0.514152229229116,0.607145563700015,0.961321247756976
"9092","INSYN2A",36.8464666912345,1.3478934417684,0.515089820247477,2.61681242529857,0.00887550994309274,0.247318806677573
"9093","INSYN2B",17.5246860373738,2.0370952985304,1.42044454576494,1.43412518609333,0.151536541724715,0.711290860781015
"9094","INTS1",676.011633592235,-0.577561778169814,0.309590700280403,-1.86556565700037,0.0621021582391967,0.537061558020187
"9095","INTS10",245.80038894502,0.193924186244351,0.29545747010293,0.656352287105123,0.511597482246542,0.934726500813955
"9096","INTS11",219.586483116536,-0.030699348776892,0.429910084748217,-0.0714087663118476,0.943072432914697,0.998286486714326
"9097","INTS12",102.620487345068,-0.0357143669705425,0.381106764125468,-0.093712235867807,0.925337750237537,0.99721806125749
"9098","INTS13",145.588125183253,0.20916773040879,0.485376082874486,0.430939508123393,0.666512355556226,0.970808614163687
"9099","INTS14",310.913586705774,-0.0461636548938888,0.291844356180243,-0.158179022195578,0.874315733501342,0.994290620753876
"9100","INTS2",124.458286598289,1.09777785723344,0.396510858488266,2.76859468973643,0.00562986234668458,0.207604094087078
"9102","INTS4",233.560067215411,-0.333029015214838,0.47628146269102,-0.699227329430803,0.484409973765748,0.926357998615144
"9103","INTS4P1",6.96948877227884,-0.46179201823036,1.47908731636457,-0.312214169590334,0.754877764198633,0.981232892120393
"9104","INTS4P2",1.69404932544302,3.89460188682404,3.14017235798197,1.24025099352409,0.214882572475663,0.772871677159389
"9105","INTS5",170.82285041519,0.0505877193823293,0.303706922521625,0.166567554543401,0.867710324713489,0.993921718854002
"9106","INTS6",291.801184704778,0.678550971448484,0.401684605892195,1.68926307230852,0.0911690267421901,0.608272628121504
"9107","INTS6-AS1",1.37808873795709,-0.480759636531299,3.09528518049883,-0.155319981357524,0.876569063923072,0.994297810982467
"9108","INTS6L",265.272453272727,2.22297960642147,0.853412149661089,2.60481363817502,0.0091924244506115,0.250277079205842
"9110","INTS7",133.393789328811,0.467859995520213,0.340479316239708,1.37412163736497,0.169403923141153,0.734312028966015
"9111","INTS8",257.34630294807,0.67809911951477,0.423249453385567,1.60212639163657,0.109127663027091,0.644634404897522
"9112","INTS9",232.941750210132,0.0513758975823829,0.420461709050903,0.122189242150854,0.902749146133448,0.995602245962101
"9113","INTU",36.0692842791148,0.552324249451108,0.848900579091432,0.650634789343947,0.515282267396702,0.936880504780468
"9114","INVS",94.7949433781971,-0.0104053404960437,0.433801249623275,-0.0239864235178666,0.980863438055886,0.999648322706727
"9115","IP6K1",453.908529674729,0.0386944050085311,0.325640687694903,0.11882546153073,0.90541363620835,0.995602245962101
"9116","IP6K2",337.621006853557,0.367533095617933,0.40752983394411,0.901855680260058,0.367133537159119,0.874406256559701
"9117","IP6K3",7.80074693669375,-0.871803668781239,1.93486437130568,-0.450576113607866,0.652295085463631,0.968498894248169
"9118","IPCEF1",6.53382769593134,1.02171445319918,1.98966816339942,0.513509977188128,0.607594633461853,0.96152676512723
"9119","IPMK",31.2508820178276,0.198487927969121,1.04334284502757,0.190242286047284,0.84911927666208,0.992838797600056
"9120","IPO11",132.007895221254,0.707885241062746,0.5274823631596,1.34200741200623,0.179593592405866,0.74448209810693
"9122","IPO13",535.222680378226,-0.289848645810479,0.508685484808035,-0.56979932486153,0.568813813513377,0.950184143081549
"9123","IPO4",269.84751456898,-0.0040902386651381,0.340239575489504,-0.0120216428651883,0.990408347793702,0.999885441252755
"9124","IPO5",841.310277488177,0.24216657612477,0.420678063748701,0.57565772259861,0.564846556814727,0.948775764588139
"9125","IPO5P1",49.5148531036814,0.143820469089248,1.0456042709005,0.13754770623248,0.890597886931189,0.995602245962101
"9126","IPO7",1092.4104151485,0.300799302133554,0.435045997090776,0.691419537577746,0.489301929588852,0.928456549216639
"9127","IPO8",140.529417544717,-0.287663236444684,0.292010003453618,-0.985114321572806,0.324567919366163,0.849213353539737
"9128","IPO9",860.837914019992,0.032097091230291,0.32148882857576,0.0998389006936434,0.920472224035715,0.996396077229312
"9129","IPO9-AS1",6.24707698639632,0.442741105855716,2.07623943817579,0.213241834113658,0.831138339667638,0.992413923098632
"9130","IPP",67.9402145638268,-0.144065225898743,0.623801890013481,-0.230947081445408,0.817355913545892,0.991237411300545
"9131","IPPK",97.381605376606,0.568041576662327,0.755074662219435,0.752298554149135,0.4518715371586,0.916113231602253
"9132","IPW",14.6446107700676,1.26278786194979,1.2595530090601,1.00256825466369,0.316069219000163,0.842380496504445
"9133","IQCA1",19.4990055156089,0.564797257138463,1.52824839248089,0.369571635028254,0.711701688984756,0.977246831487998
"9135","IQCB1",40.1630078495243,1.1171980778075,1.01211185532713,1.10382866471454,0.269667467909179,0.804666644256247
"9136","IQCC",29.3165012335206,0.495215296179638,1.18593048341119,0.417575315844153,0.676257647409463,0.973280354517794
"9137","IQCD",4.22878805849847,0.815460564180502,1.89156471228227,0.431103709476905,0.666392963547173,0.970808614163687
"9138","IQCE",67.8307766210221,-0.873466555002092,0.861016900626295,-1.01445924507027,0.310363666857219,0.838350760056176
"9146","IQCG",12.2175223948501,0.987000839570987,1.27361069573612,0.774962744012228,0.43836167456963,0.911232766254374
"9147","IQCH",24.2637595967144,-0.925736456866853,1.00448208077425,-0.921605745473626,0.356734260501746,0.868401409713825
"9148","IQCH-AS1",19.2712905437267,1.30532113859274,1.04404732186665,1.25025093331877,0.211207896227037,0.77034441698411
"9151","IQCJ-SCHIP1-AS1",5.7701395541551,2.17315682927714,1.7447158954975,1.24556487098289,0.212924185796651,0.771297280812289
"9152","IQCK",20.5601124464447,0.919195063233453,0.98937379686765,0.929067523461424,0.352854093896151,0.864259859960752
"9154","IQCN",17.9297228476352,0.821252955652318,1.28475591054099,0.639228781836469,0.522674110938456,0.939657673684416
"9155","IQGAP1",3440.61975762873,0.536975622414864,0.35534048255239,1.51115802668415,0.130748193519823,0.679855544120719
"9156","IQGAP2",456.646748756458,0.512625575005805,0.331064959958363,1.54841386738807,0.121522684584398,0.663577325899565
"9157","IQGAP3",216.652157089548,-0.461979109574585,0.573485901953575,-0.805563149854002,0.420494780516261,0.903316525387737
"9158","IQSEC1",968.311612201621,-0.0567103794226716,0.411335626651655,-0.137868873368213,0.890344050898927,0.995602245962101
"9159","IQSEC2",987.841406236732,0.541878272772594,0.36790670597095,1.47286870279386,0.140786442595076,0.69470800407687
"9162","IRAIN",21.3372281749552,0.641024438521556,1.65044849818424,0.388394087562737,0.697724418936932,0.975629424404604
"9163","IRAK1",578.710172560475,-0.901019322363875,0.417809201388556,-2.15653298053132,0.0310420713607432,0.410971951731383
"9164","IRAK1BP1",42.9161148660197,0.18692584352927,0.902838091302949,0.207042486720408,0.835976677701404,0.992413923098632
"9165","IRAK2",52.765317488238,0.294492290183787,0.492682424201558,0.597732485913297,0.550018445620975,0.946587431745777
"9166","IRAK3",66.8707092871669,1.12059399733012,0.631634103799984,1.77411889349942,0.07604348623672,0.573903398549743
"9167","IRAK4",37.4080923974087,0.292038537149709,0.791831705592463,0.368813897053036,0.712266445461823,0.977246831487998
"9168","IREB2",396.474309750074,0.817989715638777,0.342728885936387,2.38669615898849,0.0170005352221829,0.321928405484109
"9169","IRF1",273.682442966199,0.415226917228165,0.434273716156902,0.956141027605145,0.33900098918552,0.855184426063845
"9170","IRF1-AS1",2.94333208840588,-0.321651599516852,2.57702524839878,-0.124815074946087,0.900669952642222,0.995602245962101
"9171","IRF2",488.411423083913,0.452354185809279,0.391111172401161,1.15658722565282,0.247441043816088,0.79286409100183
"9172","IRF2BP1",176.936657199568,-1.27396989624998,0.513230666826634,-2.48225598857349,0.0130553448892132,0.297494487257532
"9173","IRF2BP2",996.386701916666,0.12583469585721,0.21978541526524,0.572534331749682,0.566960033844986,0.949778288554267
"9174","IRF2BPL",700.260305710238,-0.0189150805918372,0.313295397683973,-0.0603745881097087,0.951857297478619,0.998286486714326
"9175","IRF3",108.418190123766,-0.0939774811041613,0.461068581305131,-0.203825385017869,0.838489954866917,0.992413923098632
"9176","IRF4",98.9299934179549,2.14987445310965,0.72889756693344,2.94948776157181,0.00318301179374785,0.167381217816788
"9177","IRF5",154.262979099894,0.512707262869094,0.421545957105477,1.21625472674337,0.223887902010285,0.778265391609542
"9178","IRF6",331.24873510894,0.232706546449708,0.500880346177486,0.464595083887058,0.642221453479265,0.966126043555335
"9179","IRF7",12.8101025143557,-2.13930426597497,1.17264671001642,-1.82433826633514,0.068100948665918,0.556773809378117
"9180","IRF8",41.3117720012749,1.37445035256423,0.948178712418407,1.44956887827463,0.147178779893474,0.705397588871973
"9181","IRF9",264.216437321503,-0.250632631040678,0.59293259138383,-0.422700041594497,0.672514125246133,0.972291063913876
"9182","IRGC",22.2803651759861,0.171466693231914,1.47223628412843,0.116466830141619,0.90728257287542,0.995820816639518
"9183","IRGM",4.32608646440993,-0.123736663151478,2.0573607287347,-0.0601433970344995,0.952041426664063,0.998286486714326
"9184","IRGQ",104.699576248509,-0.12362736678047,0.877442590334489,-0.140895106007269,0.887952808420942,0.995602245962101
"9185","IRS1",820.177794940828,-0.234644166080555,0.236673756360954,-0.991424523311728,0.321478330495984,0.84669399915186
"9186","IRS2",546.687841133738,-0.173159533751683,0.308896581763105,-0.560574457520158,0.575087668102386,0.951698139446071
"9188","IRX1",102.365972253003,1.04181574956237,0.633257424962544,1.645169418462,0.0999348781963558,0.627664146242915
"9189","IRX2",213.378378039856,-0.0163319444511392,0.83423943464738,-0.0195770467959747,0.984380774327802,0.999808537199747
"9190","IRX3",317.645818541502,-0.408331313046981,0.696115421392984,-0.586585644417813,0.557482026354715,0.947729255082549
"9191","IRX4",215.231487484086,-0.272782598799109,1.04424919196734,-0.261223662797567,0.793920031185859,0.9869110600449
"9192","IRX5",142.22970154582,-0.560729144170551,0.639251585950283,-0.877165041893476,0.380397000810405,0.880660134459205
"9193","IRX6",12.7651520727985,-0.163393731368637,1.59063013255437,-0.102722643073689,0.91818310213363,0.996293394859113
"9194","ISCA1",37.2658373080102,0.0735402296382049,0.675050931476077,0.108940268369678,0.913249867156952,0.996203119264393
"9195","ISCA2",169.451846029397,-0.941535489991736,0.637585987418996,-1.47671923249624,0.139750914561885,0.693866740869715
"9196","ISCU",697.548080925439,-1.19258265995668,0.603922680137627,-1.974727393389,0.0482990925044775,0.490850982949187
"9197","ISG15",103.743780215243,-1.88678859952274,1.43753343972534,-1.31251805862911,0.189345396991867,0.754567768463807
"9198","ISG20",114.453386546519,0.550922071799594,0.693564030877527,0.794334837552841,0.427000528114969,0.906071094920178
"9199","ISG20L2",98.432967579953,-0.192398048375387,0.715076514286914,-0.26905938669689,0.787883983027358,0.986493495265074
"9200","ISL1",57.7696972964049,1.18231322594112,1.12923937226596,1.04699964859413,0.295099740263994,0.826390859217305
"9201","ISL2",19.8566321801833,-0.580751301191929,0.86318669321265,-0.672799182098673,0.501075058172089,0.931698722036899
"9202","ISLR",270.919667991561,0.801739451519893,0.432328382325211,1.85446869624396,0.0636721346339349,0.543218595373791
"9203","ISLR2",34.4835254872468,0.852184395759605,1.1646759835496,0.731692254151573,0.464356425244899,0.920795189801787
"9204","ISM1",73.2242540080902,0.576054312979114,0.338450382253443,1.70203475364299,0.0887488535652494,0.602302272585104
"9207","ISOC1",196.684306007427,-0.754007880444051,0.45958262841047,-1.64063616384259,0.10087296335393,0.629974785499731
"9208","ISOC2",84.46042283275,-2.42101051283291,0.774537481460829,-3.12574997438048,0.00177352267449828,0.124595225361789
"9209","IST1",272.277176088943,0.26965216446499,0.266609741197121,1.01141152327821,0.31181950819024,0.839360488924322
"9212","ISY1",18.7588665333671,0.96702058460399,1.15505091556521,0.837210352870715,0.40247433913989,0.894251334014708
"9214","ISYNA1",244.641818719208,-0.625837815892759,0.521445396156092,-1.2001981808761,0.230062381670331,0.783894677929065
"9215","ITCH",792.55482171062,0.279077618399284,0.320253058830285,0.871428424192442,0.383520271409002,0.882533571209684
"9216","ITFG1",210.419521660803,-0.0642034823484484,0.349721729939844,-0.1835844811802,0.854339438418052,0.992838797600056
"9218","ITFG2",129.033034487262,0.342130022890479,0.473385911073094,0.722729626901912,0.469846009901794,0.922563298717906
"9219","ITFG2-AS1",5.59244533082742,-0.114444875665872,1.85084561999574,-0.0618338312117761,0.950695161613862,0.998286486714326
"9220","ITGA1",88.0737785545312,0.664976627659797,0.683969500562818,0.972231403757927,0.330935440856609,0.850975073168097
"9221","ITGA10",10.5690651674878,1.02155447561682,1.25951064004607,0.811072525421028,0.417324022645774,0.902045139061899
"9222","ITGA11",199.083780871552,-0.237461564674972,0.442318018258403,-0.53685709121677,0.591366332227616,0.956695726483299
"9223","ITGA2",216.014517530514,0.278146592743652,0.740729564990463,0.375503565524934,0.70728599521745,0.976535452556812
"9224","ITGA2B",17.5466846912315,2.03055230911719,1.18329199251746,1.71601964853761,0.086158446261153,0.597602242396658
"9225","ITGA3",666.155327332026,-0.675301044613561,0.543375489318823,-1.2427889330454,0.213945621742287,0.771812737022337
"9226","ITGA4",24.5097418611509,2.3895535302811,1.30613507314486,1.82948423896743,0.067327098292693,0.553758373463362
"9227","ITGA5",188.564084613679,-0.220948922750049,0.342926899272545,-0.644303270518442,0.519378795263249,0.938631286935332
"9228","ITGA6",425.129735287735,-0.221683933259368,0.393717475318553,-0.563053324163489,0.573398573739706,0.951629752543331
"9230","ITGA7",201.025075195123,-1.05504226619795,0.750890925816339,-1.40505395647304,0.160005234256642,0.722911294783313
"9231","ITGA8",3.68741695722844,0.998940217915145,1.26385868523392,0.790389170550551,0.429300524723941,0.907635820555904
"9232","ITGA9",112.813435784386,1.1480144159854,0.382202228249012,3.00368321044285,0.00266732898114745,0.153103395301799
"9233","ITGA9-AS1",1.34168619946161,0.0540341473616896,3.10552071137726,0.0173993839950036,0.986118000582534,0.999885441252755
"9234","ITGAD",18.5274061606368,-0.293048655093858,0.944135271580398,-0.310388419874751,0.756265599199568,0.981232892120393
"9235","ITGAE",15.6947742716749,0.317178201473142,1.22218562135249,0.259517209114396,0.795236205787165,0.9869110600449
"9236","ITGAL",2.47402081606717,1.63315061327444,2.59342360296085,0.629727674032855,0.528872773122938,0.941348678678458
"9237","ITGAM",31.8997070189668,0.213485205665637,0.534153261972556,0.399670320981033,0.689399354663452,0.975629424404604
"9238","ITGAV",501.163362017143,0.364575092684945,0.396497081418089,0.919489978037232,0.357839345260488,0.869716466930113
"9239","ITGAX",6.19881720754103,-1.74351175793073,2.21399811701952,-0.787494688693701,0.430992336392116,0.908225186547112
"9240","ITGB1",809.162671303999,0.12221150294592,0.350205335170914,0.348970991222267,0.727111087814936,0.979882665465364
"9241","ITGB1BP1",107.885063496591,0.266147463514142,0.483907262116069,0.549996836894555,0.58232154311373,0.95368022835866
"9242","ITGB1BP2",70.8474028107232,0.273809734971354,1.60567804742674,0.170525925424566,0.864596547403785,0.993768242185569
"9243","ITGB2",78.0612941731298,1.40622651451131,0.808947678000688,1.73834050427933,0.0821508333397031,0.58569952337741
"9245","ITGB3",55.4133052495875,0.483517537575668,0.514268157957513,0.940205085798088,0.347112373577123,0.8602308042331
"9246","ITGB3BP",41.5898890897754,-0.983811312774249,0.824020958761345,-1.1939154002261,0.232511062739949,0.784929084357047
"9247","ITGB4",1855.31012694189,-0.9038019739129,0.786040984322417,-1.14981533016627,0.250219939783936,0.79460589775231
"9248","ITGB5",518.767211805266,-0.11486855126398,0.265417584669454,-0.43278425356419,0.665171513944252,0.970552119039541
"9249","ITGB6",150.686311026465,0.350152457731435,0.896114256561485,0.390745326466537,0.69598549141585,0.975629424404604
"9250","ITGB7",10.7694590925541,2.16120892484026,1.20373277721326,1.79542251050407,0.0725864086168886,0.565424924259626
"9251","ITGB8",456.741958326985,0.80427048132481,0.958493512350558,0.839098513408255,0.401414030250401,0.893528402608705
"9252","ITGBL1",190.184527000498,0.968448003050678,0.838408877941645,1.15510227590658,0.24804854634864,0.793318991861441
"9253","ITIH1",60.5592712177823,-1.64223555425585,1.3043438287839,-1.25905111674963,0.208011869251165,0.76783596458918
"9254","ITIH2",74.0417162181937,-0.898548484107914,0.89854676019877,-1.00000191855251,0.317309579396722,0.843911486487707
"9255","ITIH3",277.944990744712,-1.66820416016126,0.916799614782737,-1.8195951800837,0.0688206762335424,0.557505814464247
"9256","ITIH4",81.2289628749931,-2.46547150755972,0.758235466767305,-3.25159085220732,0.00114761091680127,0.108039087005652
"9258","ITIH5",116.391232573619,-0.199210343755,0.726323099178044,-0.274272350666584,0.783875331045558,0.986021060279802
"9259","ITIH6",1.3429264260626,-2.40376509021118,3.10903561443579,-0.773154568912005,0.439430909415847,0.912115423004418
"9260","ITK",8.99173396576358,6.28431710909038,2.77017562184181,2.26856270755574,0.0232949315948834,0.367601901359182
"9263","ITM2A",185.580997826812,0.762500908426782,0.867608593351653,0.878853568613435,0.379480676718285,0.880660134459205
"9264","ITM2B",1767.26593936404,0.380775288186586,0.37202624528351,1.0235172733483,0.306063337092534,0.834939448356129
"9265","ITM2C",311.151707241737,0.451608539746022,0.357489482128307,1.26327783703559,0.206489348250167,0.76783596458918
"9266","ITPA",83.339104119337,0.0187832585739982,0.469043585924379,0.0400458702296944,0.968056556447437,0.998372505038111
"9269","ITPKA",22.3068191026055,-0.502155744176607,0.955585944168133,-0.525495113486363,0.599239049356969,0.959443282216089
"9270","ITPKB",311.454686591931,-0.126000515755186,0.204571169119048,-0.615925090020196,0.53794396132863,0.943610052383454
"9271","ITPKB-IT1",4.57525672492102,0.000635381469556881,1.71894266373345,0.000369635057039579,0.999705073901573,0.999909246892857
"9272","ITPKC",133.417871469533,-0.565937892241237,0.54081529583651,-1.04645319131714,0.295351845518854,0.826445796954046
"9273","ITPR1",765.98062603501,0.637798787070505,0.783469522889283,0.814069684189409,0.415605031831542,0.900965930476682
"9274","ITPR1-DT",2.1958746978661,-2.57984238874338,2.47845258780034,-1.04090850938288,0.297918012045232,0.828607960533193
"9275","ITPR2",537.633415082844,0.168884831267208,0.342319261715823,0.493354742647839,0.621761954451965,0.96447765785826
"9276","ITPR3",794.808519988972,0.211365900780803,0.241407907214752,0.875555002400049,0.381271996679967,0.880660134459205
"9277","ITPRID1",4.99942607847115,-3.50167359358886,1.88401604626115,-1.85862195841589,0.0630807423858072,0.540335959115825
"9278","ITPRID2",538.731367157815,0.066260051368844,0.212637376152413,0.311610557691187,0.755336509617265,0.981232892120393
"9279","ITPRIP",144.584521591075,-0.110969564287674,0.90121173217441,-0.123133732424822,0.902001199911308,0.995602245962101
"9280","ITPRIP-AS1",10.8018262373362,0.157289601946126,1.83023274811581,0.0859396719395676,0.931514374505776,0.998275170116968
"9281","ITPRIPL1",78.1499707061405,-0.166928187941094,0.482948158669228,-0.345644113026681,0.729610189545196,0.980196562958642
"9282","ITPRIPL2",240.055900337965,-0.231272637212915,0.425153952534937,-0.543973861313003,0.5864594601168,0.954494186296796
"9283","ITSN1",845.637839507478,0.753413326398497,0.345715217959315,2.17928886916156,0.0293102155852194,0.401046783534788
"9284","ITSN2",568.230741481502,1.18452860955093,0.34408224963866,3.44257400896113,0.000576206176635999,0.0731534898823446
"9285","IVD",219.229244136829,-0.590179917901957,0.492454785242086,-1.19844488385229,0.230743867830138,0.784655670452122
"9286","IVL",524.72209561137,-0.000245484037226693,0.914526966479132,-0.000268427335906551,0.999785825975555,0.999909246892857
"9287","IVNS1ABP",959.810532054977,0.686018954147577,0.452804810287148,1.51504343275977,0.129761405414674,0.677943362215253
"9288","IWS1",250.002103230774,0.046719619221415,0.237896490889983,0.196386331915341,0.844307793513237,0.992593937216176
"9289","IYD",6.56697296056169,-3.13784942163929,1.66537068715368,-1.88417476411949,0.0595413398894017,0.529143887597113
"9290","IZUMO1",6.8820336534794,1.17544027273035,1.72952985805043,0.679629939465362,0.496738807467557,0.929673651841453
"9292","IZUMO2",1.65966475972725,-4.684205076818,3.11692249578046,-1.5028301419619,0.13288285104533,0.684002257306599
"9294","IZUMO4",13.3451658375897,-0.296247970598473,0.90446357072654,-0.327539969753013,0.743259517127209,0.980303100874488
"9295","JADE1",335.752757157098,-0.0964234667525044,0.440455072551666,-0.218917825588656,0.826714060440872,0.992413923098632
"9296","JADE2",326.499774922099,-0.111491653148367,0.2747902204142,-0.405733701076815,0.68493827717925,0.975021562936198
"9297","JADE3",69.8123008276835,0.303177953660607,0.680552913711412,0.445487702061576,0.655967345177002,0.968687608249408
"9298","JAG1",1762.5033801778,0.251571665203814,0.555685981041816,0.452722713522771,0.650748421927428,0.968498894248169
"9299","JAG2",296.910308899474,-0.417719213138278,0.568074172025983,-0.73532512778837,0.462141508393251,0.919998462915055
"9300","JAGN1",109.86921307681,-0.89685123019477,0.423094919313728,-2.11974001401267,0.0340279765322872,0.425924827383713
"9301","JAK1",1278.69443983129,0.478059250055116,0.309229603043854,1.54596857917034,0.122112156412489,0.665351483951688
"9302","JAK2",364.44705325111,1.242588868433,0.575326294551882,2.15979850078092,0.0307882717654095,0.409598095573738
"9303","JAK3",55.217876212634,1.51125940552557,0.707235408486602,2.13685483983258,0.0326098000890803,0.4169444087672
"9304","JAKMIP1",13.0769093057498,6.81364328023195,1.91287133719998,3.56199768783488,0.000368043626262073,0.0620420130909666
"9305","JAKMIP2",2.06578075202516,4.13904074786806,3.18359925301167,1.30011361949923,0.193562030419881,0.75883561994023
"9306","JAKMIP2-AS1",1.7387015976678,3.89683534222561,3.18645599973236,1.2229371259333,0.221353444724437,0.776772160267167
"9307","JAKMIP3",7.86934328638419,-0.548384014162181,1.58905684566814,-0.345100312589262,0.73001895845775,0.980234814788925
"9308","JAM2",17.2237702148396,-0.837313041620659,1.22928093284968,-0.681140510070082,0.495782586224947,0.929442009024597
"9309","JAM3",23.7218139669459,-0.0314582325490028,0.996884265611737,-0.031556554390693,0.974825690692714,0.998372505038111
"9311","JARID2",729.256227374171,0.584806745452887,0.36200058582942,1.61548563274551,0.106205569184586,0.639016848279537
"9312","JARID2-AS1",11.4939505087161,-0.406775312573492,1.19694905217729,-0.339843464375992,0.733974414023688,0.980303100874488
"9313","JAZF1",61.9669098181689,0.0287898773963599,0.545369561316986,0.0527896667478775,0.95789949476236,0.998355001438543
"9315","JCAD",17.050852307966,-0.844303191325523,1.23531082053671,-0.683474294314604,0.494307188024309,0.92921049248585
"9317","JDP2",126.819397098358,-0.454394278540835,0.501208017470875,-0.906598184190538,0.364619322340203,0.873970407938743
"9318","JHY",24.0939248269758,-0.778365919673782,0.877496881553371,-0.88702984140057,0.375062834444887,0.87958395822977
"9319","JKAMP",137.913009870777,-0.276645492775015,0.527126626295841,-0.524817907072963,0.599709781895535,0.959443282216089
"9320","JMJD1C",1058.490605524,1.10419635274869,0.249970568566831,4.4173054415143,9.99389580509505e-06,0.00845864304951235
"9321","JMJD1C-AS1",4.69984299783135,2.42400143437979,1.8361976549689,1.32012010135197,0.18679492243656,0.751595538261998
"9322","JMJD4",27.3924264640789,-0.107131332999028,0.77135106304766,-0.138887904783258,0.889538728914847,0.995602245962101
"9323","JMJD6",158.659038362557,0.341199400729015,0.44931425392117,0.759378091728371,0.447626415159784,0.914004080839375
"9324","JMJD7",36.8246368504319,0.687077803892941,1.28159543967627,0.536111305191986,0.591881627310165,0.95699297946332
"9326","JMJD8",131.971317983983,-1.13172425159088,0.632208295376461,-1.79011294199638,0.0734357566527181,0.566989939199756
"9327","JMY",357.630057705549,0.658079592345084,0.395532418937561,1.66378167967306,0.0961560664026468,0.619498451278852
"9328","JOSD1",191.292181851629,0.0832482662574988,0.369711540439891,0.225170862014337,0.821846356153428,0.992331850944303
"9329","JOSD2",67.0089104793196,-0.641594888207915,0.55767802695213,-1.1504754664881,0.249948093222028,0.794168289046894
"9330","JPH1",641.929565439182,-0.514767398183748,1.26939476256327,-0.405521917503649,0.685093911095365,0.975021562936198
"9331","JPH2",199.003493778592,-0.261963591642415,0.91857961679111,-0.285183327448019,0.775503692999232,0.98519066824161
"9332","JPH3",15.139229694591,0.688727523722293,1.27134769072476,0.541730266823916,0.588004336011487,0.954794164689645
"9333","JPH4",5.96166682084541,2.5758678337367,1.74487972493252,1.47624377596359,0.139878461610606,0.693866740869715
"9334","JPT1",164.499491258116,-0.00440928108727569,0.413567158935526,-0.0106615841998302,0.991493447729311,0.999885441252755
"9335","JPT2",319.247090466136,-0.389708068281503,0.553436488652573,-0.704160416365584,0.481332878882321,0.925443152481514
"9336","JPX",43.9670552035545,-0.0339477357149569,0.59745701249832,-0.0568203820606296,0.95468827762991,0.998286486714326
"9337","JRK",73.3016985231427,0.0452490542890235,0.927735213823828,0.0487736733658318,0.961099662807599,0.998372505038111
"9338","JRKL",93.9623434122459,0.680790243852273,0.449858759804733,1.51334219688815,0.130192759420521,0.677943362215253
"9340","JSRP1",2.54613059899627,4.45279442964448,3.18053359106273,1.40001490383777,0.161508855486388,0.725276641816802
"9341","JTB",69.3199400293174,-0.346037819500324,0.601405968210689,-0.575381419193195,0.565033367703263,0.948775764588139
"9342","JUN",1266.06554669476,-0.361629983491375,0.292676581903503,-1.23559589612334,0.216608810925642,0.774323993523963
"9343","JUNB",886.011183223181,-0.811016666426463,0.456867759948629,-1.77516720925472,0.0758702822734302,0.573903398549743
